"Time","Gdn","Trial","Abs"
6.9784562778472905,0.,1,0.33444999999999997
7.03845627784729,0.,1,0.35464999999999997
7.09845627784729,0.,1,0.33604999999999996
7.09845627784729,0.,1,0.35905
7.158456277847289,0.,1,0.34135
7.21845627784729,0.,1,0.36135
7.27845627784729,0.,1,0.35064999999999996
7.33845627784729,0.,1,0.35425
7.3984562778472895,0.,1,0.35795
7.3984562778472895,0.,1,0.35605
7.45845627784729,0.,1,0.36824999999999997
7.5184562778472905,0.,1,0.35874999999999996
7.57845627784729,0.,1,0.37515
7.57845627784729,0.,1,0.35564999999999997
7.63845627784729,0.,1,0.38045
7.69845627784729,0.,1,0.35974999999999996
7.758456277847291,0.,1,0.38105
7.81845627784729,0.,1,0.36424999999999996
7.81845627784729,0.,1,0.38145
7.87845627784729,0.,1,0.37675
7.9384562778472905,0.,1,0.38284999999999997
7.998456277847291,0.,1,0.38234999999999997
8.058456277847291,0.,1,0.37715
8.058456277847291,0.,1,0.39015
8.11845627784729,0.,1,0.37575
8.17845627784729,0.,1,0.40035
8.238456277847291,0.,1,0.37805
8.29845627784729,0.,1,0.40265
8.29845627784729,0.,1,0.38675
8.35845627784729,0.,1,0.40235
8.41845627784729,0.,1,0.40254999999999996
8.47845627784729,0.,1,0.38765
8.53845627784729,0.,1,0.41245
8.53845627784729,0.,1,0.39575
8.598456277847289,0.,1,0.40525
8.65845627784729,0.,1,0.40864999999999996
8.71845627784729,0.,1,0.39865
8.77845627784729,0.,1,0.41964999999999997
8.838456277847289,0.,1,0.40004999999999996
8.838456277847289,0.,1,0.42395
8.89845627784729,0.,1,0.40185
8.95845627784729,0.,1,0.42605
9.01845627784729,0.,1,0.40775
9.01845627784729,0.,1,0.42014999999999997
9.07845627784729,0.,1,0.41285
9.13845627784729,0.,1,0.41925
9.19845627784729,0.,1,0.42695
9.25845627784729,0.,1,0.42024999999999996
9.25845627784729,0.,1,0.43145
9.31845627784729,0.,1,0.41525
9.37845627784729,0.,1,0.43584999999999996
9.43845627784729,0.,1,0.41605
9.498456277847291,0.,1,0.44325
9.55845627784729,0.,1,0.41845
9.55845627784729,0.,1,0.44515
9.61845627784729,0.,1,0.42624999999999996
9.67845627784729,0.,1,0.44655
9.738456277847291,0.,1,0.43324999999999997
9.738456277847291,0.,1,0.43734999999999996
9.79845627784729,0.,1,0.43875
9.85845627784729,0.,1,0.43805
9.918456277847291,0.,1,0.45605
9.978456277847291,0.,1,0.43245
9.978456277847291,0.,1,0.45894999999999997
10.03845627784729,0.,1,0.43655
10.09845627784729,0.,1,0.46075
10.158456277847291,0.,1,0.44334999999999997
10.218456277847292,0.,1,0.45125
10.278456277847289,0.,1,0.44975
10.278456277847289,0.,1,0.45135
10.338456277847289,0.,1,0.46115
10.39845627784729,0.,1,0.45225
10.45845627784729,0.,1,0.46795
10.45845627784729,0.,1,0.44444999999999996
10.518456277847289,0.,1,0.47275
10.57845627784729,0.,1,0.44665
10.63845627784729,0.,1,0.47495
10.69845627784729,0.,1,0.44934999999999997
10.69845627784729,0.,1,0.47485
10.758456277847289,0.,1,0.46104999999999996
10.81845627784729,0.,1,0.47505
10.87845627784729,0.,1,0.46495
10.93845627784729,0.,1,0.46754999999999997
10.99845627784729,0.,1,0.46995
10.99845627784729,0.,1,0.46575
11.05845627784729,0.,1,0.48445
11.11845627784729,0.,1,0.46745
11.17845627784729,0.,1,0.48855
11.17845627784729,0.,1,0.46154999999999996
11.23845627784729,0.,1,0.49235
11.29845627784729,0.,1,0.46425
11.35845627784729,0.,1,0.49155
11.418456277847291,0.,1,0.46875
11.418456277847291,0.,1,0.48714999999999997
11.47845627784729,0.,1,0.48445
11.53845627784729,0.,1,0.48924999999999996
11.59845627784729,0.,1,0.47425
11.658456277847291,0.,1,0.50165
11.71845627784729,0.,1,0.47385
11.71845627784729,0.,1,0.50055
11.77845627784729,0.,1,0.48474999999999996
11.83845627784729,0.,1,0.49545
11.898456277847291,0.,1,0.49805
11.95845627784729,0.,1,0.47995
12.01845627784729,0.,1,0.5102500000000001
12.01845627784729,0.,1,0.48164999999999997
12.078456277847291,0.,1,0.50615
12.138456277847292,0.,1,0.48935
12.198456277847288,0.,1,0.49734999999999996
12.198456277847288,0.,1,0.50665
12.31845627784729,0.,1,0.51215
12.31845627784729,0.,1,0.48795
12.37845627784729,0.,1,0.51905
12.438456277847289,0.,1,0.48885
12.49845627784729,0.,1,0.5153500000000001
12.49845627784729,0.,1,0.50705
12.55845627784729,0.,1,0.50185
12.61845627784729,0.,1,0.51795
12.678456277847289,0.,1,0.49474999999999997
12.73845627784729,0.,1,0.52515
12.73845627784729,0.,1,0.49615
12.79845627784729,0.,1,0.5184500000000001
12.85845627784729,0.,1,0.5065500000000001
12.91845627784729,0.,1,0.51365
12.97845627784729,0.,1,0.52105
13.03845627784729,0.,1,0.51275
13.03845627784729,0.,1,0.52835
13.09845627784729,0.,1,0.50195
13.15845627784729,0.,1,0.5355500000000001
13.21845627784729,0.,1,0.50465
13.21845627784729,0.,1,0.53225
13.27845627784729,0.,1,0.5083500000000001
13.33845627784729,0.,1,0.52815
13.39845627784729,0.,1,0.5246500000000001
13.45845627784729,0.,1,0.52475
13.45845627784729,0.,1,0.53085
13.51845627784729,0.,1,0.51495
13.578456277847291,0.,1,0.53725
13.63845627784729,0.,1,0.5123500000000001
13.69845627784729,0.,1,0.54545
13.75845627784729,0.,1,0.51395
13.75845627784729,0.,1,0.5446500000000001
13.818456277847291,0.,1,0.52485
13.87845627784729,0.,1,0.54305
13.93845627784729,0.,1,0.5346500000000001
13.93845627784729,0.,1,0.52795
13.998456277847291,0.,1,0.53925
14.05845627784729,0.,1,0.52695
14.11845627784729,0.,1,0.5516500000000001
14.178456277847289,0.,1,0.5265500000000001
14.178456277847289,0.,1,0.55615
14.23845627784729,0.,1,0.52495
14.29845627784729,0.,1,0.55655
14.358456277847289,0.,1,0.5296500000000001
14.41845627784729,0.,1,0.54595
14.47845627784729,0.,1,0.5376500000000001
14.47845627784729,0.,1,0.54005
14.53845627784729,0.,1,0.5616500000000001
14.59845627784729,0.,1,0.52895
14.65845627784729,0.,1,0.5629500000000001
14.65845627784729,0.,1,0.53695
14.71845627784729,0.,1,0.5607500000000001
14.77845627784729,0.,1,0.54695
14.838456277847289,0.,1,0.54405
14.89845627784729,0.,1,0.54045
14.95845627784729,0.,1,0.56915
14.95845627784729,0.,1,0.53825
15.01845627784729,0.,1,0.56205
15.078456277847291,0.,1,0.54995
15.13845627784729,0.,1,0.5498500000000001
15.19845627784729,0.,1,0.56315
15.25845627784729,0.,1,0.55325
15.25845627784729,0.,1,0.55435
15.31845627784729,0.,1,0.56655
15.37845627784729,0.,1,0.5446500000000001
15.43845627784729,0.,1,0.57725
15.498456277847291,0.,1,0.54245
15.498456277847291,0.,1,0.56765
15.558456277847291,0.,1,0.5627500000000001
15.61845627784729,0.,1,0.5597500000000001
15.67845627784729,0.,1,0.57025
15.738456277847291,0.,1,0.5505500000000001
15.79845627784729,0.,1,0.57425
15.79845627784729,0.,1,0.5486500000000001
15.85845627784729,0.,1,0.5839500000000001
15.918456277847291,0.,1,0.5488500000000001
15.97845627784729,0.,1,0.58365
15.97845627784729,0.,1,0.55655
16.038456277847292,0.,1,0.58245
16.09845627784729,0.,1,0.5649500000000001
16.158456277847293,0.,1,0.56755
16.21845627784729,0.,1,0.5718500000000001
16.21845627784729,0.,1,0.5647500000000001
16.27845627784729,0.,1,0.5861500000000001
16.338456277847293,0.,1,0.56305
16.39845627784729,0.,1,0.59245
16.45845627784729,0.,1,0.55855
16.518456277847292,0.,1,0.5629500000000001
16.518456277847292,0.,1,0.5939500000000001
16.57845627784729,0.,1,0.56005
16.63845627784729,0.,1,0.58115
16.698456277847292,0.,1,0.5871500000000001
16.75845627784729,0.,1,0.56205
16.818456277847293,0.,1,0.59365
16.878456277847288,0.,1,0.5679500000000001
16.878456277847288,0.,1,0.5831500000000001
16.938456277847287,0.,1,0.5768500000000001
16.99845627784729,0.,1,0.59685
17.058456277847288,0.,1,0.5647500000000001
17.11845627784729,0.,1,0.58455
17.17845627784729,0.,1,0.57515
17.17845627784729,0.,1,0.59945
17.238456277847288,0.,1,0.57355
17.29845627784729,0.,1,0.60475
17.35845627784729,0.,1,0.5688500000000001
17.418456277847287,0.,1,0.60075
17.47845627784729,0.,1,0.5849500000000001
17.47845627784729,0.,1,0.58435
17.53845627784729,0.,1,0.5920500000000001
17.59845627784729,0.,1,0.5809500000000001
17.65845627784729,0.,1,0.60745
17.718456277847288,0.,1,0.5747500000000001
17.718456277847288,0.,1,0.6101500000000001
17.77845627784729,0.,1,0.5798500000000001
17.83845627784729,0.,1,0.6073500000000001
17.898456277847288,0.,1,0.58645
17.898456277847288,0.,1,0.59225
17.95845627784729,0.,1,0.59255
18.01845627784729,0.,1,0.58555
18.07845627784729,0.,1,0.6120500000000001
18.13845627784729,0.,1,0.58335
18.19845627784729,0.,1,0.6171500000000001
18.19845627784729,0.,1,0.5808500000000001
18.25845627784729,0.,1,0.61805
18.31845627784729,0.,1,0.58775
18.378456277847288,0.,1,0.60195
18.43845627784729,0.,1,0.59765
18.43845627784729,0.,1,0.59645
18.49845627784729,0.,1,0.61275
18.55845627784729,0.,1,0.59445
18.61845627784729,0.,1,0.61965
18.67845627784729,0.,1,0.58375
18.67845627784729,0.,1,0.6241500000000001
18.73845627784729,0.,1,0.5879500000000001
18.79845627784729,0.,1,0.6130500000000001
18.85845627784729,0.,1,0.59445
18.91845627784729,0.,1,0.6040500000000001
18.91845627784729,0.,1,0.61675
18.97845627784729,0.,1,0.59275
19.038456277847292,0.,1,0.62805
19.09845627784729,0.,1,0.59075
19.15845627784729,0.,1,0.62895
19.15845627784729,0.,1,0.5992500000000001
19.21845627784729,0.,1,0.60195
19.27845627784729,0.,1,0.6183500000000001
19.33845627784729,0.,1,0.59445
19.39845627784729,0.,1,0.63195
19.45845627784729,0.,1,0.59945
19.45845627784729,0.,1,0.61095
19.518456277847292,0.,1,0.62105
19.57845627784729,0.,1,0.59975
19.63845627784729,0.,1,0.6332500000000001
19.63845627784729,0.,1,0.59475
19.698456277847292,0.,1,0.63595
19.75845627784729,0.,1,0.60365
19.81845627784729,0.,1,0.61845
19.87845627784729,0.,1,0.6120500000000001
19.93845627784729,0.,1,0.6133500000000001
19.93845627784729,0.,1,0.6282500000000001
19.998456277847293,0.,1,0.59845
20.05845627784729,0.,1,0.6343500000000001
20.11845627784729,0.,1,0.60945
20.178456277847292,0.,1,0.63315
20.178456277847292,0.,1,0.61575
20.23845627784729,0.,1,0.61805
20.29845627784729,0.,1,0.62065
20.358456277847292,0.,1,0.61155
20.41845627784729,0.,1,0.64105
20.478456277847293,0.,1,0.60285
20.478456277847293,0.,1,0.63615
20.538456277847292,0.,1,0.6181500000000001
20.598456277847287,0.,1,0.61975
20.65845627784729,0.,1,0.6363500000000001
20.65845627784729,0.,1,0.60645
20.77845627784729,0.,1,0.60535
20.77845627784729,0.,1,0.63365
20.83845627784729,0.,1,0.6303500000000001
20.898456277847288,0.,1,0.64075
20.95845627784729,0.,1,0.6071500000000001
21.01845627784729,0.,1,0.64615
21.078456277847287,0.,1,0.60885
21.13845627784729,0.,1,0.62785
21.13845627784729,0.,1,0.64125
21.19845627784729,0.,1,0.6496500000000001
21.258456277847287,0.,1,0.61055
21.31845627784729,0.,1,0.6464500000000001
21.378456277847288,0.,1,0.62075
21.43845627784729,0.,1,0.63295
21.43845627784729,0.,1,0.64095
21.49845627784729,0.,1,0.62865
21.558456277847288,0.,1,0.62575
21.61845627784729,0.,1,0.64975
21.67845627784729,0.,1,0.62065
21.67845627784729,0.,1,0.6556500000000001
21.73845627784729,0.,1,0.6153500000000001
21.79845627784729,0.,1,0.65385
21.85845627784729,0.,1,0.6325500000000001
21.91845627784729,0.,1,0.6333500000000001
21.97845627784729,0.,1,0.6564500000000001
21.97845627784729,0.,1,0.61645
22.03845627784729,0.,1,0.65215
22.09845627784729,0.,1,0.64105
22.15845627784729,0.,1,0.65985
22.218456277847288,0.,1,0.61995
22.27845627784729,0.,1,0.6322500000000001
22.27845627784729,0.,1,0.65425
22.33845627784729,0.,1,0.6202500000000001
22.39845627784729,0.,1,0.66335
22.45845627784729,0.,1,0.6332500000000001
22.51845627784729,0.,1,0.64325
22.57845627784729,0.,1,0.6364500000000001
22.57845627784729,0.,1,0.65495
22.63845627784729,0.,1,0.6223500000000001
22.698456277847292,0.,1,0.66015
22.75845627784729,0.,1,0.6404500000000001
22.81845627784729,0.,1,0.6383500000000001
22.87845627784729,0.,1,0.66215
22.87845627784729,0.,1,0.62485
22.93845627784729,0.,1,0.6626500000000001
22.99845627784729,0.,1,0.63795
23.05845627784729,0.,1,0.6476500000000001
23.05845627784729,0.,1,0.65605
23.11845627784729,0.,1,0.64015
23.17845627784729,0.,1,0.6697500000000001
23.23845627784729,0.,1,0.62785
23.29845627784729,0.,1,0.6312500000000001
23.358456277847292,0.,1,0.65625
23.358456277847292,0.,1,0.65595
23.41845627784729,0.,1,0.6312500000000001
23.47845627784729,0.,1,0.6708500000000001
23.538456277847292,0.,1,0.6352500000000001
23.59845627784729,0.,1,0.6494500000000001
23.658456277847293,0.,1,0.6607500000000001
23.658456277847293,0.,1,0.63565
23.71845627784729,0.,1,0.6676500000000001
23.77845627784729,0.,1,0.63185
23.838456277847293,0.,1,0.66215
23.89845627784729,0.,1,0.6414500000000001
23.89845627784729,0.,1,0.65615
23.95845627784729,0.,1,0.67105
24.018456277847292,0.,1,0.63865
24.07845627784729,0.,1,0.6766500000000001
24.13845627784729,0.,1,0.64085
24.198456277847292,0.,1,0.64705
24.198456277847292,0.,1,0.6706500000000001
24.25845627784729,0.,1,0.6344500000000001
24.318456277847293,0.,1,0.67945
24.378456277847288,0.,1,0.64475
24.438456277847287,0.,1,0.65685
24.49845627784729,0.,1,0.66525
24.49845627784729,0.,1,0.64385
24.558456277847288,0.,1,0.68025
24.61845627784729,0.,1,0.6372500000000001
24.67845627784729,0.,1,0.67245
24.67845627784729,0.,1,0.6535500000000001
24.738456277847288,0.,1,0.65835
24.79845627784729,0.,1,0.6696500000000001
24.85845627784729,0.,1,0.6425500000000001
24.918456277847287,0.,1,0.67705
24.97845627784729,0.,1,0.64485
24.97845627784729,0.,1,0.66945
25.03845627784729,0.,1,0.6595500000000001
25.09845627784729,0.,1,0.6565500000000001
25.15845627784729,0.,1,0.67915
25.218456277847288,0.,1,0.64485
25.218456277847288,0.,1,0.68205
25.27845627784729,0.,1,0.65235
25.33845627784729,0.,1,0.6624500000000001
25.398456277847288,0.,1,0.67415
25.45845627784729,0.,1,0.64785
25.51845627784729,0.,1,0.68435
25.51845627784729,0.,1,0.6717500000000001
25.57845627784729,0.,1,0.65195
25.63845627784729,0.,1,0.6766500000000001
25.69845627784729,0.,1,0.69015
25.75845627784729,0.,1,0.64715
25.81845627784729,0.,1,0.6806500000000001
25.81845627784729,0.,1,0.66195
25.878456277847288,0.,1,0.66325
25.93845627784729,0.,1,0.6746500000000001
25.99845627784729,0.,1,0.64685
25.99845627784729,0.,1,0.69215
26.11845627784729,0.,1,0.69055
26.11845627784729,0.,1,0.66835
26.17845627784729,0.,1,0.66125
26.23845627784729,0.,1,0.68535
26.29845627784729,0.,1,0.64905
26.29845627784729,0.,1,0.6939500000000001
26.35845627784729,0.,1,0.6503500000000001
26.41845627784729,0.,1,0.67045
26.47845627784729,0.,1,0.67845
26.538456277847292,0.,1,0.66635
26.59845627784729,0.,1,0.6859500000000001
26.59845627784729,0.,1,0.6504500000000001
26.65845627784729,0.,1,0.67495
26.71845627784729,0.,1,0.6677500000000001
26.77845627784729,0.,1,0.69725
26.77845627784729,0.,1,0.6829500000000001
26.83845627784729,0.,1,0.6849500000000001
26.89845627784729,0.,1,0.6514500000000001
26.89845627784729,0.,1,0.66605
26.95845627784729,0.,1,0.66335
27.018456277847292,0.,1,0.6990500000000001
27.07845627784729,0.,1,0.6828500000000001
27.07845627784729,0.,1,0.68945
27.13845627784729,0.,1,0.6536500000000001
27.198456277847292,0.,1,0.6696500000000001
27.198456277847292,0.,1,0.6667500000000001
27.25845627784729,0.,1,0.70075
27.31845627784729,0.,1,0.68455
27.31845627784729,0.,1,0.6898500000000001
27.37845627784729,0.,1,0.65475
27.43845627784729,0.,1,0.69515
27.498456277847293,0.,1,0.6554500000000001
27.498456277847293,0.,1,0.6970500000000001
27.55845627784729,0.,1,0.68435
27.61845627784729,0.,1,0.6624500000000001
27.678456277847292,0.,1,0.7028500000000001
27.73845627784729,0.,1,0.65625
27.79845627784729,0.,1,0.69325
27.79845627784729,0.,1,0.6778500000000001
27.858456277847292,0.,1,0.68805
27.91845627784729,0.,1,0.6767500000000001
27.978456277847293,0.,1,0.69565
28.038456277847292,0.,1,0.65785
28.098456277847287,0.,1,0.69465
28.098456277847287,0.,1,0.68225
28.15845627784729,0.,1,0.6867500000000001
28.218456277847288,0.,1,0.66445
28.27845627784729,0.,1,0.70575
28.33845627784729,0.,1,0.70375
28.398456277847288,0.,1,0.6696500000000001
28.398456277847288,0.,1,0.6847500000000001
28.45845627784729,0.,1,0.68305
28.51845627784729,0.,1,0.66545
28.578456277847287,0.,1,0.70515
28.63845627784729,0.,1,0.69655
28.69845627784729,0.,1,0.6849500000000001
28.758456277847287,0.,1,0.67615
28.758456277847287,0.,1,0.68915
31.223856277847286,0.,1,0.6974390000000001
36.02925627784728,0.,1,0.716581
40.85925627784729,0.,1,0.7298140000000001
45.745656277847296,0.,1,0.7412030000000001
50.674056277847285,0.,1,0.74765
55.602456277847274,0.,1,0.7539050000000003
60.47805627784729,0.,1,0.7583120000000002
65.3290562778473,0.,1,0.7616120000000001
70.2040562778473,0.,1,0.7637380000000005
75.10905627784729,0.,1,0.7648610000000001
80.00505627784727,0.,1,0.7662640000000002
84.89085627784729,0.,1,0.766805
89.65185627784729,0.,1,0.766852
94.4002562778473,0.,1,0.7676700000000003
99.1708562778473,0.,1,0.7676780000000001
104.06925627784727,0.,1,0.7667970000000003
109.04205627784728,0.,1,0.7670839999999999
113.9746562778473,0.,1,0.7677690000000003
118.9366562778473,0.,1,0.7664220000000002
123.87345627784731,0.,1,0.7665150000000002
128.68485627784727,0.,1,0.7666389999999998
133.58745627784728,0.,1,0.7657010000000003
138.5290562778473,0.,1,0.7644129999999998
143.46945627784729,0.,1,0.7644640000000001
148.34145627784733,0.,1,0.7642649999999999
153.24885627784727,0.,1,0.7643900000000002
158.2306562778473,0.,1,0.7637540000000004
163.1680562778473,0.,1,0.763345
168.06825627784733,0.,1,0.7621640000000001
172.9432562778473,0.,1,0.762507
177.8674562778473,0.,1,0.7610380000000001
182.86425627784726,0.,1,0.7617810000000002
187.78185627784728,0.,1,0.760549
192.65445627784734,0.,1,0.7612209999999999
197.56905627784727,0.,1,0.7597200000000001
202.5568562778473,0.,1,0.7591779999999996
207.54285627784728,0.,1,0.7595949999999999
212.5090562778473,0.,1,0.7589420000000001
217.4338562778473,0.,1,0.7589219999999999
222.38685627784724,0.,1,0.7577530000000001
227.3632562778473,0.,1,0.7574189999999996
232.4122562778473,0.,1,0.7573430000000002
237.43785627784732,0.,1,0.7567909999999998
242.47005627784728,0.,1,0.7570579999999997
247.3810562778472,0.,1,0.756383
252.34665627784725,0.,1,0.755478
257.3194562778473,0.,1,0.755339
262.3462562778472,0.,1,0.7547250000000004
267.28485627784727,0.,1,0.7546420000000004
272.2204562778473,0.,1,0.7541209999999995
277.2028562778472,0.,1,0.7529960000000001
282.14385627784725,0.,1,0.7521280000000001
286.9990562778472,0.,1,0.75248
291.97725627784723,0.,1,0.7520209999999998
296.9368562778473,0.,1,0.75176
301.9738562778473,0.,1,0.7511540000000001
307.1092562778473,0.,1,0.7510789999999997
312.15225627784736,0.,1,0.750789
317.16345627784733,0.,1,0.7503930000000001
322.26825627784723,0.,1,0.7502229999999999
327.3364562778472,0.,1,0.7485970000000001
332.4064562778473,0.,1,0.7489259999999999
337.5598562778473,0.,1,0.7483930000000001
342.55545627784727,0.,1,0.7473910000000004
347.53785627784737,0.,1,0.7470939999999999
352.57785627784716,0.,1,0.7477779999999998
357.56625627784723,0.,1,0.747115
362.55045627784733,0.,1,0.7465220000000001
367.5712562778473,0.,1,0.7455099999999998
372.6262562778473,0.,1,0.7456040000000005
377.6218562778474,0.,1,0.7450569999999999
382.6870562778472,0.,1,0.7444419999999998
387.74505627784725,0.,1,0.7442650000000002
392.5678562778474,0.,1,0.744634
397.6150562778473,0.,1,0.7444720000000004
402.6952562778472,0.,1,0.7440239999999997
407.76885627784736,0.,1,0.7426719999999994
412.6912562778473,0.,1,0.7418299999999998
417.8020562778472,0.,1,0.7417309999999998
422.9542562778473,0.,1,0.7410439999999997
428.0602562778473,0.,1,0.7408959999999998
433.20825627784734,0.,1,0.7397450000000002
438.32265627784733,0.,1,0.739978
443.29725627784717,0.,1,0.7395559999999999
448.30125627784736,0.,1,0.739645
453.4228562778473,0.,1,0.7382450000000005
458.49825627784725,0.,1,0.7378029999999999
463.6240562778473,0.,1,0.737297
468.7492562778473,0.,1,0.7375400000000001
473.7748562778472,0.,1,0.736614
478.77345627784734,0.,1,0.7366370000000003
483.89325627784723,0.,1,0.7366830000000003
488.94705627784737,0.,1,0.736139
493.9792562778473,0.,1,0.7348600000000003
499.0810562778472,0.,1,0.7353180000000001
504.1324562778472,0.,1,0.7345509999999998
509.22285627784726,0.,1,0.7342539999999995
514.2682562778473,0.,1,0.733698
519.3928562778473,0.,1,0.733201
524.5330562778473,0.,1,0.73213
529.6510562778471,0.,1,0.7331379999999998
534.7780562778473,0.,1,0.7324879999999995
539.7832562778473,0.,1,0.7316549999999998
544.7836562778473,0.,1,0.7309769999999997
549.8620562778473,0.,1,0.731189
554.8960562778473,0.,1,0.7317979999999996
559.9882562778472,0.,1,0.7305240000000002
565.1326562778473,0.,1,0.7297260000000001
570.2230562778473,0.,1,0.7285710000000003
575.2750562778473,0.,1,0.7280160000000001
580.4356562778473,0.,1,0.7285679999999999
585.5824562778473,0.,1,0.7279179999999995
590.6818562778475,0.,1,0.7262690000000002
595.7692562778474,0.,1,0.7269700000000001
600.7588562778471,0.,1,0.7271419999999997
605.6266562778475,0.,1,0.725716
610.2826562778473,0.,1,0.726272
615.1756562778473,0.,1,0.7253040000000002
620.0626562778472,0.,1,0.7248309999999997
624.9592562778473,0.,1,0.7248640000000001
629.9170562778473,0.,1,0.724214
634.8100562778473,0.,1,0.7231860000000003
639.6394562778473,0.,1,0.723028
644.5540562778474,0.,1,0.722922
649.4362562778474,0.,1,0.7232510000000001
654.4006562778472,0.,1,0.7220750000000001
659.3884562778472,0.,1,0.7224299999999996
664.2970562778473,0.,1,0.7210189999999999
669.3220562778474,0.,1,0.7212129999999998
674.2300562778472,0.,1,0.7200589999999998
679.0258562778472,0.,1,0.719823
683.9740562778471,0.,1,0.7196809999999998
688.9552562778474,0.,1,0.7189230000000001
694.0024562778469,0.,1,0.7196349999999999
699.0736562778475,0.,1,0.718588
704.1196562778473,0.,1,0.7178029999999999
709.1458562778473,0.,1,0.7178500000000001
714.1078562778474,0.,1,0.7170700000000001
719.0464562778474,0.,1,0.7170989999999999
724.0198562778473,0.,1,0.7162469999999999
728.9620562778473,0.,1,0.7154649999999999
733.9336562778475,0.,1,0.7163870000000003
738.9310562778471,0.,1,0.7156469999999999
743.9974562778473,0.,1,0.715197
749.0770562778474,0.,1,0.714998
754.0000562778471,0.,1,0.714228
758.8354562778471,0.,1,0.7135489999999999
763.7578562778473,0.,1,0.7130270000000002
768.7336562778472,0.,1,0.7133910000000003
773.5924562778472,0.,1,0.7120339999999997
778.4518562778476,0.,1,0.7119970000000002
783.4396562778476,0.,1,0.7117250000000003
788.4310562778471,0.,1,0.7121130000000002
793.4674562778472,0.,1,0.710835
798.4252562778476,0.,1,0.7111749999999999
803.5048562778471,0.,1,0.7112490000000004
808.5388562778473,0.,1,0.7099520000000001
813.5872562778474,0.,1,0.7099099999999998
818.6434562778471,0.,1,0.7095100000000002
823.5862562778474,0.,1,0.7085600000000002
828.4636562778476,0.,1,0.7097009999999999
833.4754562778475,0.,1,0.7087909999999998
838.5262562778473,0.,1,0.7074679999999998
843.6760562778476,0.,1,0.7071659999999999
848.7718562778473,0.,1,0.7071919999999996
853.7842562778474,0.,1,0.7066539999999998
858.8806562778475,0.,1,0.7065359999999999
863.8384562778472,0.,1,0.7052880000000001
868.8562562778476,0.,1,0.7055589999999996
874.0078562778475,0.,1,0.7058309999999999
879.1696562778473,0.,1,0.7049200000000003
884.3044562778473,0.,1,0.7034399999999998
889.4122562778475,0.,1,0.7034730000000002
894.5734562778473,0.,1,0.7043710000000002
899.7484562778475,0.,1,0.7040309999999999
904.9396562778476,0.,1,0.702057
910.1236562778473,0.,1,0.70202
915.2614562778471,0.,1,0.7021710000000002
920.4916562778473,0.,1,0.7018090000000001
925.6684562778473,0.,1,0.7005270000000005
930.8314562778475,0.,1,0.6998790000000003
936.0244562778472,0.,1,0.6998190000000004
941.1670562778473,0.,1,0.6998779999999999
946.3582562778472,0.,1,0.6998439999999999
951.5398562778471,0.,1,0.6980159999999996
956.7688562778472,0.,1,0.698731
961.8868562778475,0.,1,0.6987950000000002
966.9340562778472,0.,1,0.6986020000000005
972.1150562778472,0.,1,0.6973229999999995
977.3164562778471,0.,1,0.6974539999999999
982.5640562778473,0.,1,0.6962590000000002
987.7372562778473,0.,1,0.696145
992.8876562778474,0.,1,0.696677
998.0260562778474,0.,1,0.6960630000000003
1003.1770562778474,0.,1,0.694821
1008.3628562778474,0.,1,0.695652
1013.5672562778474,0.,1,0.6943600000000001
1018.7914562778471,0.,1,0.6942599999999999
1023.9694562778473,0.,1,0.6948180000000002
1029.1564562778474,0.,1,0.6940120000000002
